timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1486773014490,0,105,2.30712890625E-5,75,64,55,338151,735453,242724,3397,6091,235164,5941,1194370,Tag0,unknown
1486773014509,0,-279,-6.13037109375E-5,75,64,55,338151,735453,242724,3397,6091,235164,5941,1194370,Tag0,unknown
1486773014519,0,264,5.80078125E-5,75,64,55,338151,735453,242724,3397,6091,235164,5941,1194370,Tag0,unknown
1486773014529,0,-62,-1.3623046875E-5,75,64,55,338151,735453,242724,3397,6091,235164,5941,1194370,Tag0,unknown
1486773014548,0,75,1.64794921875E-5,75,64,55,338151,735453,242724,3397,6091,235164,5941,1194370,Tag0,unknown
1486773014558,0,-10,-2.197265625E-6,75,64,55,338151,735453,242724,3397,6091,235164,5941,1194370,Tag0,unknown
1486773014586,0,-121,-2.6586914062500003E-5,75,64,55,338151,735453,242724,3397,6091,235164,5941,1194370,Tag0,unknown
1486773014623,0,-31,-6.8115234375E-6,75,64,55,338151,735453,242724,3397,6091,235164,5941,1194370,Tag0,unknown
1486773014633,0,-362,-7.954101562500001E-5,75,64,55,338151,735453,242724,3397,6091,235164,5941,1194370,Tag0,unknown
1486773014665,0,-48,-1.0546875E-5,75,64,55,338151,735453,242724,3397,6091,235164,5941,1194370,Tag0,unknown
1486773014675,0,41,9.008789062499999E-6,75,64,55,338151,735453,242724,3397,6091,235164,5941,1194370,Tag0,unknown
